order_id,order_date,order_amount,user_id,user_name,city,membership,restaurant_id,restaurant_name,cuisine,rating
7297,2023-09-07 00:00:00,1480.11,2033,User_2033,Chennai,Gold,346,Amma Dhaba Non-Veg,Indian,4.5
7298,2023-06-30 00:00:00,449.42,348,User_348,Pune,Gold,347,Amma Delights Chinese,Chinese,4.8
7299,2023-04-14 00:00:00,1028.94,1162,User_1162,Bangalore,Gold,445,Udupi Restaurant Pure Veg,Indian,4.3
7300,2023-05-24 00:00:00,1116.64,1303,User_1303,Chennai,Gold,97,Annapurna Delights Andhra,Mexican,3.7
7301,2023-04-01 00:00:00,374.97,242,User_242,Chennai,Regular,49,Amma Curry House Punjabi,Italian,4
7302,2023-04-20 00:00:00,780.95,2551,User_2551,Pune,Gold,288,Swagath Restaurant North Indian,Mexican,4.4
7303,2023-09-05 00:00:00,589.98,1713,User_1713,Pune,Gold,494,Hotel Restaurant North Indian,Mexican,4.3
7304,2023-04-22 00:00:00,1428.03,1851,User_1851,Bangalore,Gold,362,Grand Mess Multicuisine,Indian,4.1
7305,2023-04-02 00:00:00,160.06,671,User_671,Chennai,Regular,497,Hotel Delights South Indian,Mexican,4.4
7306,2023-02-03 00:00:00,1018.92,2917,User_2917,Bangalore,Gold,484,Taste of Biryani Punjabi,Mexican,4.2
7307,2023-02-02 00:00:00,970.46,1957,User_1957,Bangalore,Gold,287,Amma Cafe South Indian,Chinese,4.7
7308,2023-11-30 00:00:00,520.9,2780,User_2780,Bangalore,Regular,6,Ruchi Restaurant South Indian,Chinese,4.8
7309,2023-03-16 00:00:00,1457.63,467,User_467,Chennai,Regular,262,Hotel Cafe Punjabi,Chinese,4.9
7310,2023-10-22 00:00:00,457.91,2947,User_2947,Pune,Regular,479,Grand Mess Andhra,Indian,3.8
7311,2023-12-24 00:00:00,475.63,1403,User_1403,Hyderabad,Gold,189,Hotel Curry House Non-Veg,Indian,4.8
7312,2023-08-05 00:00:00,978.93,1787,User_1787,Bangalore,Regular,78,Sri Kitchen Chinese,Indian,3.5
7313,2023-04-15 00:00:00,568.58,2586,User_2586,Hyderabad,Regular,161,Annapurna Biryani South Indian,Mexican,3.8
7314,2023-02-21 00:00:00,1392.16,2546,User_2546,Chennai,Gold,215,Spice Biryani Punjabi,Mexican,4.4
7315,2023-08-11 00:00:00,892.93,2449,User_2449,Pune,Gold,69,Classic Tiffins Punjabi,Chinese,4.9
7316,2023-12-21 00:00:00,712.89,2947,User_2947,Pune,Regular,62,Spice Delights Andhra,Indian,3.1
7317,2023-03-07 00:00:00,773.94,2263,User_2263,Hyderabad,Gold,257,Sri Kitchen Family Restaurant,Italian,3.4
7318,2023-10-20 00:00:00,629.41,2808,User_2808,Hyderabad,Regular,289,Sri Biryani Punjabi,Italian,4.8
7319,2023-03-24 00:00:00,1324.01,746,User_746,Bangalore,Regular,190,Amma Restaurant Pure Veg,Chinese,3.1
7320,2023-09-25 00:00:00,779.04,987,User_987,Bangalore,Regular,29,Spice Kitchen Pure Veg,Italian,3
7321,2023-02-24 00:00:00,571.7,1337,User_1337,Bangalore,Regular,195,Taste of Delights Multicuisine,Indian,3.4
7322,2023-12-29 00:00:00,265.01,89,User_89,Chennai,Regular,316,Darbar Tiffins Andhra,Chinese,4.8
7323,2023-05-01 00:00:00,178.45,2188,User_2188,Bangalore,Regular,429,Annapurna Biryani Pure Veg,Chinese,4.3
7324,2023-02-04 00:00:00,1493.47,2633,User_2633,Hyderabad,Gold,195,Taste of Delights Multicuisine,Indian,3.4
7325,2023-11-11 00:00:00,1110.62,524,User_524,Chennai,Regular,243,Grand Tiffins South Indian,Chinese,4.8
7326,2023-07-19 00:00:00,1026,1022,User_1022,Bangalore,Regular,199,Sri Eatery Chinese,Italian,3.4
7327,2023-12-06 00:00:00,507.88,1845,User_1845,Hyderabad,Regular,48,Royal Tiffins North Indian,Mexican,3.8
7328,2023-05-23 00:00:00,179.55,1061,User_1061,Bangalore,Gold,441,Darbar Curry House Family Restaurant,Indian,3.4
7329,2023-07-26 00:00:00,637.93,2164,User_2164,Chennai,Gold,22,Sri Biryani Non-Veg,Chinese,5
7330,2023-10-07 00:00:00,843.29,1549,User_1549,Pune,Regular,249,Royal Kitchen North Indian,Italian,4.7
7331,2023-11-23 00:00:00,649.34,2132,User_2132,Bangalore,Gold,67,Swagath Tiffins Andhra,Mexican,4.1
7332,2023-03-04 00:00:00,328.82,2276,User_2276,Hyderabad,Regular,341,Amma Biryani Family Restaurant,Chinese,3.2
7333,2023-12-21 00:00:00,515.76,1017,User_1017,Bangalore,Regular,355,Swagath Restaurant Chinese,Indian,4.2
7334,2023-06-13 00:00:00,427.94,496,User_496,Chennai,Regular,332,Classic Delights Family Restaurant,Chinese,4.8
7335,2023-11-11 00:00:00,1217.88,1093,User_1093,Pune,Regular,494,Hotel Restaurant North Indian,Mexican,4.3
7336,2023-09-13 00:00:00,245.77,1379,User_1379,Chennai,Regular,340,Ruchi Tiffins Punjabi,Chinese,4.9
7337,2023-03-14 00:00:00,1119.57,1875,User_1875,Chennai,Gold,34,Ruchi Dhaba Multicuisine,Chinese,4.3
7338,2023-03-26 00:00:00,112.07,2751,User_2751,Bangalore,Gold,444,Classic Cafe Family Restaurant,Chinese,4.7
7339,2023-06-05 00:00:00,675.07,2954,User_2954,Chennai,Gold,462,Grand Curry House Family Restaurant,Italian,3.1
7340,2023-03-06 00:00:00,555.39,1372,User_1372,Chennai,Gold,74,Spice Dhaba Non-Veg,Chinese,4.3
7341,2023-02-07 00:00:00,565.74,1326,User_1326,Chennai,Regular,6,Ruchi Restaurant South Indian,Chinese,4.8
7342,2023-01-01 00:00:00,608.82,467,User_467,Chennai,Regular,429,Annapurna Biryani Pure Veg,Chinese,4.3
7343,2023-06-30 00:00:00,728.98,2763,User_2763,Bangalore,Regular,473,Sri Restaurant Andhra,Italian,4.5
7344,2023-10-31 00:00:00,465.35,2470,User_2470,Hyderabad,Regular,39,Ruchi Delights South Indian,Indian,4.8
7345,2023-08-09 00:00:00,885.56,2087,User_2087,Bangalore,Regular,112,Grand Cafe Punjabi,Chinese,3.2
7346,2023-06-14 00:00:00,237.94,2935,User_2935,Hyderabad,Gold,47,Ruchi Cafe Punjabi,Indian,3.4
7347,2023-02-11 00:00:00,1074.8,2720,User_2720,Chennai,Gold,361,Royal Dhaba Punjabi,Indian,4.5
7348,2023-01-02 00:00:00,977.92,1627,User_1627,Pune,Regular,309,Ruchi Curry House Multicuisine,Indian,4.5
7349,2023-05-26 00:00:00,1280.83,2620,User_2620,Pune,Gold,300,Ruchi Mess Punjabi,Italian,4.1
7350,2023-04-04 00:00:00,1122.16,2707,User_2707,Bangalore,Gold,224,Darbar Kitchen Non-Veg,Chinese,4.8
7351,2023-01-21 00:00:00,926.78,1340,User_1340,Bangalore,Gold,27,Darbar Dhaba Pure Veg,Italian,4.4
7352,2023-02-23 00:00:00,1431.55,1733,User_1733,Pune,Regular,45,Annapurna Restaurant Punjabi,Mexican,3
7353,2023-01-26 00:00:00,547.61,1676,User_1676,Bangalore,Gold,322,Sri Cafe Non-Veg,Italian,4.3
7354,2023-09-03 00:00:00,1305.45,2469,User_2469,Bangalore,Gold,23,Amma Mess Punjabi,Chinese,3.8
7355,2023-02-08 00:00:00,1210.98,665,User_665,Pune,Gold,165,Udupi Kitchen Chinese,Mexican,4.3
7356,2023-10-28 00:00:00,1347.38,1460,User_1460,Hyderabad,Regular,218,Sai Foods Pure Veg,Indian,4.1
7357,2023-05-13 00:00:00,1063.22,1084,User_1084,Bangalore,Gold,56,Sri Delights Pure Veg,Italian,3.2
7358,2023-02-18 00:00:00,1376.61,886,User_886,Bangalore,Regular,287,Amma Cafe South Indian,Chinese,4.7
7359,2023-11-06 00:00:00,823.28,528,User_528,Bangalore,Regular,20,Hotel Cafe Punjabi,Indian,3.7
7360,2023-05-02 00:00:00,572.94,1142,User_1142,Pune,Regular,317,Darbar Cafe Pure Veg,Mexican,3.5
7361,2023-11-15 00:00:00,841.96,117,User_117,Pune,Regular,61,Hotel Curry House North Indian,Italian,4.4
7362,2023-12-01 00:00:00,547.28,543,User_543,Pune,Regular,475,Ruchi Kitchen Punjabi,Italian,4.9
7363,2023-02-13 00:00:00,457.28,2351,User_2351,Bangalore,Gold,421,Ruchi Foods Chinese,Indian,3
7364,2023-11-29 00:00:00,399.02,2935,User_2935,Hyderabad,Gold,324,Grand Delights Multicuisine,Mexican,4.5
7365,2023-07-24 00:00:00,600.85,780,User_780,Bangalore,Gold,52,Udupi Curry House South Indian,Mexican,4.9
7366,2023-11-04 00:00:00,1397.3,2877,User_2877,Chennai,Gold,434,Amma Kitchen Punjabi,Italian,4.7
7367,2023-12-13 00:00:00,1293.85,1717,User_1717,Bangalore,Regular,410,Darbar Mess Pure Veg,Italian,3.6
7368,2023-05-24 00:00:00,1248.71,2160,User_2160,Chennai,Regular,328,Ruchi Curry House Andhra,Mexican,4.6
7369,2023-10-30 00:00:00,598.26,993,User_993,Chennai,Gold,340,Ruchi Tiffins Punjabi,Chinese,4.9
7370,2023-06-13 00:00:00,990.93,1247,User_1247,Pune,Gold,481,Sai Restaurant Non-Veg,Indian,4.2
7371,2023-08-07 00:00:00,559.21,2622,User_2622,Pune,Regular,341,Amma Biryani Family Restaurant,Chinese,3.2
7372,2023-04-03 00:00:00,914.95,1869,User_1869,Pune,Regular,5,Udupi Foods South Indian,Chinese,4.8
7373,2023-11-22 00:00:00,1033.32,1129,User_1129,Bangalore,Regular,5,Udupi Foods South Indian,Chinese,4.8
7374,2023-05-04 00:00:00,1464.14,1022,User_1022,Bangalore,Regular,256,Sri Curry House Andhra,Italian,3.1
7375,2023-12-24 00:00:00,989.43,2444,User_2444,Bangalore,Regular,400,Ruchi Tiffins Non-Veg,Mexican,3.4
7376,2023-05-21 00:00:00,582.17,1112,User_1112,Pune,Gold,86,Sri Curry House Chinese,Indian,4.2
7377,2023-05-14 00:00:00,1406.35,656,User_656,Pune,Gold,183,Taste of Biryani Non-Veg,Chinese,3.7
7378,2023-06-01 00:00:00,1320.38,878,User_878,Chennai,Regular,415,Ruchi Dhaba Pure Veg,Indian,3.2
7379,2023-10-13 00:00:00,844.73,1011,User_1011,Pune,Regular,267,Darbar Cafe Punjabi,Chinese,4.2
7380,2023-07-03 00:00:00,804.88,642,User_642,Bangalore,Gold,333,Amma Mess Multicuisine,Chinese,3.1
7381,2023-01-06 00:00:00,862.33,2637,User_2637,Hyderabad,Regular,334,Darbar Tiffins Family Restaurant,Indian,4
7382,2023-10-04 00:00:00,1467.39,560,User_560,Bangalore,Gold,253,New Restaurant North Indian,Italian,4.6
7383,2023-08-15 00:00:00,1463.5,2973,User_2973,Hyderabad,Gold,281,Swagath Cafe Non-Veg,Italian,3.8
7384,2023-03-20 00:00:00,823.63,1533,User_1533,Chennai,Regular,384,Annapurna Biryani Andhra,Mexican,4.6
7385,2023-06-26 00:00:00,428.41,1228,User_1228,Bangalore,Regular,151,Annapurna Cafe Multicuisine,Chinese,3.8
7386,2023-07-02 00:00:00,217.23,588,User_588,Pune,Regular,484,Taste of Biryani Punjabi,Mexican,4.2
7387,2023-04-23 00:00:00,1013.55,1390,User_1390,Pune,Regular,426,Royal Foods Non-Veg,Chinese,3.5
7388,2023-01-05 00:00:00,809.85,329,User_329,Hyderabad,Regular,443,Darbar Foods Andhra,Mexican,3.4
7389,2023-02-06 00:00:00,143.52,2651,User_2651,Pune,Gold,459,Sai Delights Non-Veg,Italian,4.6
7390,2023-09-04 00:00:00,228.15,2895,User_2895,Chennai,Gold,354,Darbar Kitchen Chinese,Indian,3.8
7391,2023-04-04 00:00:00,312.45,1009,User_1009,Pune,Regular,426,Royal Foods Non-Veg,Chinese,3.5
7392,2023-06-18 00:00:00,827.53,239,User_239,Pune,Gold,114,Ruchi Mess Andhra,Indian,3.9
7393,2023-11-28 00:00:00,821.95,711,User_711,Bangalore,Regular,206,Swagath Biryani Non-Veg,Mexican,3.2
7394,2023-04-01 00:00:00,1048.62,2968,User_2968,Chennai,Regular,96,Annapurna Biryani Non-Veg,Mexican,4.4
7395,2023-07-24 00:00:00,383.26,875,User_875,Hyderabad,Regular,376,Amma Cafe Non-Veg,Indian,3.4
7396,2023-08-18 00:00:00,303.44,1241,User_1241,Pune,Gold,470,Darbar Foods Multicuisine,Italian,3.6
7397,2023-09-11 00:00:00,831.29,2725,User_2725,Bangalore,Gold,16,Sai Mess Andhra,Indian,4.6
7398,2023-03-21 00:00:00,1315.22,1444,User_1444,Bangalore,Gold,380,Classic Kitchen Family Restaurant,Italian,4.6
7399,2023-07-24 00:00:00,1188,50,User_50,Hyderabad,Regular,485,Grand Dhaba Andhra,Mexican,4.9
7400,2023-01-22 00:00:00,1010.81,283,User_283,Hyderabad,Regular,162,New Foods Multicuisine,Italian,3.3
7401,2023-01-01 00:00:00,1418.64,138,User_138,Hyderabad,Gold,148,Swagath Restaurant North Indian,Italian,3.2
7402,2023-10-17 00:00:00,849.61,561,User_561,Bangalore,Regular,86,Sri Curry House Chinese,Indian,4.2
7403,2023-02-09 00:00:00,1309.14,2972,User_2972,Bangalore,Regular,377,Amma Kitchen Pure Veg,Mexican,4
7404,2023-12-31 00:00:00,689.73,1406,User_1406,Bangalore,Gold,132,Spice Tiffins Chinese,Indian,3.7
7405,2023-04-28 00:00:00,1106.02,655,User_655,Bangalore,Gold,190,Amma Restaurant Pure Veg,Chinese,3.1
7406,2023-03-24 00:00:00,125.52,412,User_412,Pune,Regular,95,Classic Biryani North Indian,Indian,3.7
7407,2023-09-10 00:00:00,637.77,2668,User_2668,Pune,Regular,278,Swagath Mess Non-Veg,Indian,3.5
7408,2023-08-06 00:00:00,1463.92,2449,User_2449,Pune,Gold,420,Ruchi Tiffins Chinese,Italian,4
7409,2023-10-03 00:00:00,812.02,1386,User_1386,Hyderabad,Gold,248,Sri Kitchen Punjabi,Italian,3
7410,2023-02-27 00:00:00,837.42,269,User_269,Bangalore,Gold,269,Udupi Mess Pure Veg,Indian,3.5
7411,2023-11-12 00:00:00,1438.64,1217,User_1217,Chennai,Gold,226,Darbar Curry House Andhra,Indian,3.2
7412,2023-05-23 00:00:00,621.73,1598,User_1598,Bangalore,Gold,82,Udupi Kitchen Pure Veg,Chinese,3.3
7413,2023-06-23 00:00:00,545.06,1669,User_1669,Hyderabad,Regular,11,Taste of Kitchen Family Restaurant,Chinese,4.9
7414,2023-06-19 00:00:00,1037.79,415,User_415,Pune,Gold,367,Ruchi Restaurant Punjabi,Indian,4.6
7415,2023-01-04 00:00:00,928.99,807,User_807,Chennai,Gold,381,New Delights North Indian,Italian,4.6
7416,2023-04-03 00:00:00,265.73,813,User_813,Bangalore,Gold,152,Hotel Curry House Punjabi,Indian,4.8
7417,2023-12-05 00:00:00,417.14,705,User_705,Bangalore,Regular,72,Sri Foods Chinese,Mexican,3.4
7418,2023-10-12 00:00:00,351.84,2636,User_2636,Hyderabad,Regular,175,Sai Biryani Non-Veg,Chinese,4.1
7419,2023-08-04 00:00:00,1228.02,284,User_284,Chennai,Regular,64,New Restaurant Chinese,Chinese,4.5
7420,2023-08-05 00:00:00,1303.54,2446,User_2446,Bangalore,Gold,263,Grand Curry House Andhra,Indian,4.4
7421,2023-03-03 00:00:00,1246.59,454,User_454,Bangalore,Gold,445,Udupi Restaurant Pure Veg,Indian,4.3
7422,2023-08-01 00:00:00,1120.89,650,User_650,Chennai,Gold,199,Sri Eatery Chinese,Italian,3.4
7423,2023-04-09 00:00:00,1321.2,1166,User_1166,Bangalore,Regular,399,Swagath Cafe Multicuisine,Chinese,3.2
7424,2023-07-11 00:00:00,1179.92,2849,User_2849,Pune,Regular,406,Spice Foods Non-Veg,Chinese,4.5
7425,2023-05-22 00:00:00,1008.59,1079,User_1079,Bangalore,Gold,175,Sai Biryani Non-Veg,Chinese,4.1
7426,2023-06-27 00:00:00,1181.91,1087,User_1087,Pune,Regular,293,Royal Eatery South Indian,Italian,3
7427,2023-09-04 00:00:00,1305.65,350,User_350,Chennai,Regular,354,Darbar Kitchen Chinese,Indian,3.8
7428,2023-09-03 00:00:00,1252.46,1015,User_1015,Chennai,Gold,243,Grand Tiffins South Indian,Chinese,4.8
7429,2023-07-31 00:00:00,840.75,1638,User_1638,Chennai,Regular,485,Grand Dhaba Andhra,Mexican,4.9
7430,2023-09-12 00:00:00,294.79,489,User_489,Hyderabad,Gold,495,Ruchi Curry House North Indian,Italian,4.5
7431,2023-10-04 00:00:00,749.62,2786,User_2786,Bangalore,Regular,69,Classic Tiffins Punjabi,Chinese,4.9
7432,2023-09-28 00:00:00,526.03,1910,User_1910,Chennai,Regular,280,Taste of Dhaba Andhra,Chinese,3.7
7433,2023-03-27 00:00:00,914.51,2772,User_2772,Bangalore,Gold,369,Amma Foods Chinese,Italian,3
7434,2023-01-22 00:00:00,539.24,1790,User_1790,Pune,Regular,303,Swagath Foods Andhra,Mexican,3.2
7435,2023-12-14 00:00:00,100.86,56,User_56,Chennai,Gold,431,Udupi Tiffins Punjabi,Mexican,4.6
7436,2023-08-19 00:00:00,1330.21,193,User_193,Hyderabad,Gold,258,Spice Curry House Chinese,Indian,3
7437,2023-06-24 00:00:00,865.48,600,User_600,Chennai,Gold,188,Swagath Mess Multicuisine,Chinese,4.6
7438,2023-10-07 00:00:00,1491.83,487,User_487,Hyderabad,Regular,372,Annapurna Foods North Indian,Italian,4.4
7439,2023-08-30 00:00:00,1419.81,2476,User_2476,Pune,Regular,372,Annapurna Foods North Indian,Italian,4.4
7440,2023-02-25 00:00:00,1230.57,502,User_502,Pune,Regular,150,Sri Cafe Non-Veg,Indian,4.2
7441,2023-06-25 00:00:00,1225.23,2227,User_2227,Chennai,Gold,233,Grand Cafe Family Restaurant,Italian,4.5
7442,2023-11-07 00:00:00,267.52,258,User_258,Chennai,Regular,459,Sai Delights Non-Veg,Italian,4.6
7443,2023-09-18 00:00:00,153.9,565,User_565,Bangalore,Regular,85,Royal Kitchen South Indian,Mexican,4.4
7444,2023-07-25 00:00:00,892.37,973,User_973,Hyderabad,Regular,17,Udupi Delights Non-Veg,Indian,4.6
7445,2023-04-26 00:00:00,262.53,980,User_980,Chennai,Gold,59,Sai Biryani Non-Veg,Chinese,4.6
7446,2023-06-20 00:00:00,1080.02,388,User_388,Chennai,Gold,172,Darbar Eatery Family Restaurant,Italian,3.9
7447,2023-12-03 00:00:00,818.45,2032,User_2032,Chennai,Gold,485,Grand Dhaba Andhra,Mexican,4.9
7448,2023-03-15 00:00:00,197.1,662,User_662,Hyderabad,Regular,160,Hotel Tiffins Pure Veg,Chinese,4.2
7449,2023-02-25 00:00:00,1273.49,1982,User_1982,Chennai,Gold,484,Taste of Biryani Punjabi,Mexican,4.2
7450,2023-09-13 00:00:00,225.6,781,User_781,Bangalore,Regular,237,Grand Restaurant South Indian,Italian,4.5
7451,2023-04-30 00:00:00,1272.3,2455,User_2455,Hyderabad,Gold,356,Hotel Foods Multicuisine,Indian,4.2
7452,2023-12-10 00:00:00,806.12,1729,User_1729,Chennai,Gold,86,Sri Curry House Chinese,Indian,4.2
7453,2023-09-28 00:00:00,1170.9,1361,User_1361,Chennai,Regular,412,Darbar Cafe Pure Veg,Mexican,4
7454,2023-10-24 00:00:00,930.42,1235,User_1235,Pune,Regular,369,Amma Foods Chinese,Italian,3
7455,2023-12-08 00:00:00,1474.19,2541,User_2541,Pune,Regular,330,Udupi Eatery Multicuisine,Italian,3.9
7456,2023-07-01 00:00:00,1123.93,1668,User_1668,Hyderabad,Gold,428,Annapurna Foods Punjabi,Mexican,4.8
7457,2023-05-14 00:00:00,867.74,1993,User_1993,Pune,Gold,233,Grand Cafe Family Restaurant,Italian,4.5
7458,2023-12-29 00:00:00,1141.81,2706,User_2706,Hyderabad,Regular,377,Amma Kitchen Pure Veg,Mexican,4
7459,2023-02-05 00:00:00,293.28,1103,User_1103,Hyderabad,Regular,408,Darbar Eatery Family Restaurant,Mexican,3
7460,2023-07-31 00:00:00,597.68,2340,User_2340,Pune,Gold,204,Udupi Dhaba Non-Veg,Mexican,4.7
7461,2023-07-06 00:00:00,473.44,1861,User_1861,Bangalore,Regular,3,Darbar Eatery Andhra,Mexican,4.3
7462,2023-07-29 00:00:00,1325.34,1517,User_1517,Hyderabad,Gold,89,Amma Eatery Punjabi,Indian,4.3
7463,2023-03-20 00:00:00,152.95,424,User_424,Bangalore,Gold,257,Sri Kitchen Family Restaurant,Italian,3.4
7464,2023-12-29 00:00:00,1412.81,1635,User_1635,Bangalore,Gold,411,Swagath Delights Family Restaurant,Indian,4.3
7465,2023-10-12 00:00:00,1424.78,159,User_159,Chennai,Gold,253,New Restaurant North Indian,Italian,4.6
7466,2023-02-21 00:00:00,563.53,2171,User_2171,Chennai,Gold,251,Grand Curry House Andhra,Chinese,3.9
7467,2023-11-25 00:00:00,1202.78,762,User_762,Bangalore,Gold,245,Classic Biryani North Indian,Mexican,3.5
7468,2023-02-27 00:00:00,1405.79,219,User_219,Chennai,Regular,1,Royal Kitchen Family Restaurant,Chinese,4.8
7469,2023-11-15 00:00:00,514.93,2882,User_2882,Pune,Gold,231,New Dhaba Punjabi,Indian,4.1
7470,2023-02-08 00:00:00,1144.67,1282,User_1282,Chennai,Regular,341,Amma Biryani Family Restaurant,Chinese,3.2
7471,2023-09-08 00:00:00,1442.22,1201,User_1201,Bangalore,Gold,485,Grand Dhaba Andhra,Mexican,4.9
7472,2023-03-14 00:00:00,165.38,774,User_774,Bangalore,Gold,339,Annapurna Eatery South Indian,Indian,3.1
7473,2023-04-19 00:00:00,434.83,920,User_920,Chennai,Regular,65,Grand Eatery Non-Veg,Mexican,3.2
7474,2023-03-31 00:00:00,440.06,2011,User_2011,Hyderabad,Regular,367,Ruchi Restaurant Punjabi,Indian,4.6
7475,2023-09-12 00:00:00,1338.87,1559,User_1559,Bangalore,Gold,153,Annapurna Mess Andhra,Italian,4.7
7476,2023-05-02 00:00:00,1320.93,2016,User_2016,Pune,Regular,378,New Mess North Indian,Italian,4.4
7477,2023-02-14 00:00:00,608.62,1183,User_1183,Chennai,Gold,119,Spice Restaurant Non-Veg,Chinese,3.7
7478,2023-06-05 00:00:00,1465.84,107,User_107,Pune,Regular,429,Annapurna Biryani Pure Veg,Chinese,4.3
7479,2023-07-30 00:00:00,283.13,1108,User_1108,Pune,Gold,464,Ruchi Cafe Multicuisine,Italian,3.3
7480,2023-12-14 00:00:00,1417.9,2833,User_2833,Chennai,Gold,358,Udupi Cafe North Indian,Indian,5
7481,2023-02-19 00:00:00,1294.59,438,User_438,Pune,Regular,474,Annapurna Tiffins Pure Veg,Mexican,3.5
7482,2023-10-14 00:00:00,598.46,1879,User_1879,Hyderabad,Gold,412,Darbar Cafe Pure Veg,Mexican,4
7483,2023-09-11 00:00:00,674.18,651,User_651,Hyderabad,Regular,421,Ruchi Foods Chinese,Indian,3
7484,2023-11-16 00:00:00,781.19,415,User_415,Pune,Gold,115,Annapurna Eatery Non-Veg,Chinese,3.3
7485,2023-05-06 00:00:00,408.83,1556,User_1556,Bangalore,Regular,394,Grand Tiffins South Indian,Mexican,3.5
7486,2023-07-02 00:00:00,684.9,2235,User_2235,Chennai,Gold,105,Amma Curry House South Indian,Mexican,4.2
7487,2023-02-26 00:00:00,688.22,155,User_155,Pune,Gold,71,New Dhaba Non-Veg,Indian,3.7
7488,2023-08-03 00:00:00,366.7,2992,User_2992,Bangalore,Regular,175,Sai Biryani Non-Veg,Chinese,4.1
7489,2023-01-19 00:00:00,559.54,487,User_487,Hyderabad,Regular,441,Darbar Curry House Family Restaurant,Indian,3.4
7490,2023-10-17 00:00:00,339.57,1141,User_1141,Pune,Gold,171,Ruchi Mess Non-Veg,Mexican,3.6
7491,2023-02-25 00:00:00,553.33,190,User_190,Bangalore,Gold,106,Spice Foods Non-Veg,Indian,4.8
7492,2023-07-29 00:00:00,404.36,788,User_788,Bangalore,Gold,319,Darbar Eatery Family Restaurant,Indian,3.1
7493,2023-02-09 00:00:00,1026.31,1836,User_1836,Bangalore,Gold,267,Darbar Cafe Punjabi,Chinese,4.2
7494,2023-06-30 00:00:00,1415.02,265,User_265,Chennai,Regular,75,New Cafe South Indian,Chinese,4.2
7495,2023-11-13 00:00:00,1182.1,1538,User_1538,Bangalore,Regular,492,Swagath Kitchen North Indian,Italian,4
7496,2023-10-05 00:00:00,1424.54,2388,User_2388,Hyderabad,Regular,344,Annapurna Kitchen North Indian,Indian,4.8
7497,2023-07-08 00:00:00,551.59,438,User_438,Pune,Regular,90,Classic Biryani Pure Veg,Italian,4.8
7498,2023-09-18 00:00:00,222.13,1289,User_1289,Chennai,Gold,293,Royal Eatery South Indian,Italian,3
7499,2023-01-06 00:00:00,438.39,1780,User_1780,Pune,Regular,91,Annapurna Mess Non-Veg,Italian,4.8
7500,2023-12-24 00:00:00,1374.87,1428,User_1428,Bangalore,Gold,202,Swagath Foods Chinese,Indian,4.7
7501,2023-10-21 00:00:00,1407,2630,User_2630,Hyderabad,Gold,326,Classic Mess Punjabi,Italian,4.8
7502,2023-02-08 00:00:00,271.95,960,User_960,Pune,Gold,200,Annapurna Restaurant Pure Veg,Chinese,3.9
7503,2023-11-27 00:00:00,1368.67,2293,User_2293,Chennai,Regular,65,Grand Eatery Non-Veg,Mexican,3.2
7504,2023-02-22 00:00:00,299.58,787,User_787,Pune,Gold,336,Sai Foods Andhra,Mexican,4.9
7505,2023-10-13 00:00:00,1206.53,590,User_590,Bangalore,Regular,299,Taste of Kitchen North Indian,Mexican,3.2
7506,2023-06-06 00:00:00,404.3,2950,User_2950,Hyderabad,Gold,376,Amma Cafe Non-Veg,Indian,3.4
7507,2023-02-10 00:00:00,287.86,514,User_514,Bangalore,Gold,476,Royal Curry House Multicuisine,Mexican,3.4
7508,2023-01-08 00:00:00,1000.79,704,User_704,Chennai,Regular,131,Hotel Restaurant Non-Veg,Italian,3.4
7509,2023-04-12 00:00:00,373.51,2413,User_2413,Chennai,Gold,258,Spice Curry House Chinese,Indian,3
7510,2023-03-24 00:00:00,363.26,1033,User_1033,Bangalore,Regular,334,Darbar Tiffins Family Restaurant,Indian,4
7511,2023-07-14 00:00:00,326.55,2285,User_2285,Chennai,Gold,269,Udupi Mess Pure Veg,Indian,3.5
7512,2023-12-12 00:00:00,275.74,1801,User_1801,Hyderabad,Gold,409,Royal Kitchen Chinese,Mexican,3.5
7513,2023-04-15 00:00:00,1494.01,2941,User_2941,Bangalore,Regular,30,Spice Tiffins Non-Veg,Mexican,4.6
7514,2023-01-20 00:00:00,933.03,2919,User_2919,Bangalore,Gold,65,Grand Eatery Non-Veg,Mexican,3.2
7515,2023-08-25 00:00:00,386.36,2772,User_2772,Bangalore,Gold,338,Grand Kitchen Non-Veg,Mexican,4.5
7516,2023-01-15 00:00:00,299.53,445,User_445,Chennai,Regular,261,Spice Mess Non-Veg,Italian,3.5
7517,2023-10-30 00:00:00,728.63,477,User_477,Pune,Gold,414,Darbar Delights South Indian,Chinese,4.7
7518,2023-02-15 00:00:00,1087.04,865,User_865,Bangalore,Regular,494,Hotel Restaurant North Indian,Mexican,4.3
7519,2023-07-25 00:00:00,1039.78,1665,User_1665,Bangalore,Regular,409,Royal Kitchen Chinese,Mexican,3.5
7520,2023-09-04 00:00:00,724.42,2082,User_2082,Pune,Regular,120,Classic Biryani Multicuisine,Italian,3.2
7521,2023-09-12 00:00:00,1178.63,943,User_943,Chennai,Regular,44,Classic Dhaba Pure Veg,Indian,3.9
7522,2023-09-30 00:00:00,208.72,520,User_520,Chennai,Regular,417,Hotel Biryani North Indian,Mexican,3
7523,2023-04-24 00:00:00,1335.04,1161,User_1161,Hyderabad,Gold,160,Hotel Tiffins Pure Veg,Chinese,4.2
